Year,Project,Trip No,Vessel Name,Trip Comments,Set No,Longline System,Station No,Area Description,G Stat Area,Start Latitude Decimal Degrees,Start Longitude Decimal Degree,End Latitude Decimal Degrees,End Longitude Decimal Degrees,Time Second Anchor Overboard,Time First Buoy Onboard,Time First Anchor Onboard,Time Second Anchor Onboard,Start Depth Fathoms,End Depth Fathoms,Avg Depth Fathoms,Substrate Type,Haul Back Order,Wind Direction,Wind Speed Knots,Set Comment,Subset No,Subset Condition,Subset Comments,Hooks - Total Number,Hooks - Number with Bait,Hooks - Number Bare,Hooks - Number Invalid,Sablefish,Dogfish,Sleeper Shark
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,12,Valid,,45,17,25,0,3,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,13,Valid,,45,22,8,0,15,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,14,Valid,,45,17,14,0,14,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,15,Valid,,45,16,14,1,13,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,16,Valid,,45,15,11,0,19,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,17,Valid,,45,13,15,2,15,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,18,Valid,,45,10,23,7,5,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,19,Valid,,45,18,19,0,8,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,20,Valid,,45,11,23,0,11,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,21,Valid,,45,8,13,0,24,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,22,Valid,,45,6,15,0,22,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,23,Valid,,44,9,22,0,12,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,24,Valid,,45,6,18,0,21,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",2,ADFG Conventional,5,S Gut Bay,345631,56.70483,-134.55233,56.67883,-134.55217,7/25/2019 9:18,7/25/2019 15:16,7/25/2019 15:46,7/25/2019 17:24,382,373,363,Unknown,Same,NW,0-5 kts,Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.,25,Valid,,45,1,24,0,20,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",1,Valid,,42,1,18,0,23,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",2,Valid,,45,5,18,7,15,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",3,Valid,,43,5,25,0,13,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",4,Valid,,44,9,20,0,15,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",5,Valid,,44,4,24,0,16,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",6,Valid,,46,1,24,0,21,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",7,Valid,,44,4,22,1,16,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",8,Valid,,45,5,18,0,21,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",9,Valid,,43,9,15,1,16,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",10,Valid,,46,7,19,0,18,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",11,Valid,,43,7,15,0,20,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",12,Valid,,43,7,21,0,15,0,0
2019,Chatham Sablefish LL Survey,1,Marilyn J,"ADFG staff- Aaron Baldwin & Mariah Leeseberg. Skipper- Mike Giles. Crew- Cameron Bowers, Bailey Lane & Shawnee Whitehorse. PQS permit holders- Bruce Hattrick & Dawn Gillman. Survey terminated after 12 sets, Stations 55 & 58 not surveyed.",3,ADFG Conventional,4,Mt Ada,345631,56.69485,-134.5815,56.66808,-134.57835,7/25/2019 14:17,7/25/2019 18:19,7/25/2019 18:48,7/25/2019 20:52,374,366,370,Unknown,Opposite,Unknown,Unknown,"Tub of gear missed, 23 skates set, not 25. Anchor locations are actual positions recorded by staff and replace those collected by Panasonic tablets. Remaining set info was not captured on hard copy form and therefore cannot be verified.",13,Valid,,45,4,26,0,14,0,0
