=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Year: 2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010"
"Species Common Name: Spiny dogfish"
=========================================================================
"Year","Country","Vessel Number","Station Number","Geographic Area Name","Geographic Area Code","NPFMC Sablefish Mgmt Area","Geographic Area RPN Flag","Station Type Description","Active Flag","NMFS Area Code","Depth Stratum","Stratum Description","Haul Date","Start Latitude (DD)","Start Hemi NS","Start Longitude (DD)","Start Hemi EW","End Latitude (DD)","End Hemi NS","End Longitude (DD)","End Hemi EW","Species Code","Common Name","Sex","Length","Frequencey","Loaded to Repository"
2011,United States,81,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-11,59.516666666666666,N,-147.14850000000001,W,59.44166666666667,N,-147.14866666666666,W,310,"Spiny dogfish",1,69,1,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",2,69,1,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",1,66,1,04-SEP-20
2011,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,07-JUL-11,54.899999999999999,N,-134.29016666666666,W,55.008333333333333,N,-134.43350000000001,W,310,"Spiny dogfish",1,58,1,04-SEP-20
2011,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,07-JUL-11,54.899999999999999,N,-134.29016666666666,W,55.008333333333333,N,-134.43350000000001,W,310,"Spiny dogfish",2,50,1,04-SEP-20
2011,United States,81,137,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,29-JUL-11,59.744999999999997,N,-143.58516666666668,W,59.765000000000001,N,-143.71133333333333,W,310,"Spiny dogfish",2,54,1,04-SEP-20
2011,United States,81,90,W Yakutat slope,38,West Yakutat,1,Standard,1,640,3,201-300m,01-AUG-11,59.501666666666665,N,-145.54133333333334,W,59.526666666666664,N,-145.81583333333333,W,310,"Spiny dogfish",2,51,1,04-SEP-20
2011,United States,81,90,W Yakutat slope,38,West Yakutat,1,Standard,1,640,3,201-300m,01-AUG-11,59.501666666666665,N,-145.54133333333334,W,59.526666666666664,N,-145.81583333333333,W,310,"Spiny dogfish",1,71,1,04-SEP-20
2011,United States,81,126,Shelikof Trough,31,Central Gulf of Alaska,0,Standard,1,620,3,201-300m,23-AUG-11,57.346666666666664,N,-155.03933333333333,W,57.348333333333336,N,-155.17433333333332,W,310,"Spiny dogfish",2,57,1,04-SEP-20
2011,United States,81,106,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,08-JUL-11,55.348333333333336,N,-134.733,W,55.386666666666663,N,-134.9545,W,310,"Spiny dogfish",1,71,1,04-SEP-20
2011,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,07-JUL-11,54.899999999999999,N,-134.29016666666666,W,55.008333333333333,N,-134.43350000000001,W,310,"Spiny dogfish",2,57,1,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",2,48,2,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",1,55,4,04-SEP-20
2011,United States,81,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,07-JUL-11,54.899999999999999,N,-134.29016666666666,W,55.008333333333333,N,-134.43350000000001,W,310,"Spiny dogfish",2,48,1,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",1,54,2,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",2,57,3,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",2,61,2,04-SEP-20
2011,United States,81,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-11,56.381666666666668,N,-135.34700000000001,W,56.366666666666667,N,-135.61799999999999,W,310,"Spiny dogfish",2,57,3,04-SEP-20
2011,United States,81,105,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,09-JUL-11,55.555,N,-134.97466666666668,W,55.630000000000003,N,-135.15199999999999,W,310,"Spiny dogfish",2,84,1,04-SEP-20
2011,United States,81,105,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,09-JUL-11,55.555,N,-134.97466666666668,W,55.630000000000003,N,-135.15199999999999,W,310,"Spiny dogfish",1,58,1,04-SEP-20
2011,United States,81,130,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,2,101-200m,09-AUG-11,58.728333333333332,N,-149.19333333333333,W,58.768333333333331,N,-149.08183333333332,W,310,"Spiny dogfish",1,59,2,04-SEP-20
2011,United States,81,90,W Yakutat slope,38,West Yakutat,1,Standard,1,640,5,401-600m,01-AUG-11,59.501666666666665,N,-145.54133333333334,W,59.526666666666664,N,-145.81583333333333,W,310,"Spiny dogfish",1,63,2,04-SEP-20
2011,United States,81,101,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,14-JUL-11,57.188333333333333,N,-136.24133333333333,W,57.284999999999997,N,-136.375,W,310,"Spiny dogfish",1,62,1,04-SEP-20
2011,United States,81,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-11,58.948333333333331,N,-149.50133333333332,W,58.920000000000002,N,-149.62816666666666,W,310,"Spiny dogfish",1,65,1,04-SEP-20
2011,United States,81,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-11,58.948333333333331,N,-149.50133333333332,W,58.920000000000002,N,-149.62816666666666,W,310,"Spiny dogfish",2,66,1,04-SEP-20
2011,United States,81,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-11,58.948333333333331,N,-149.50133333333332,W,58.920000000000002,N,-149.62816666666666,W,310,"Spiny dogfish",2,70,1,04-SEP-20
2011,United States,81,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-11,58.948333333333331,N,-149.50133333333332,W,58.920000000000002,N,-149.62816666666666,W,310,"Spiny dogfish",1,60,1,04-SEP-20
2011,United States,81,137,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,29-JUL-11,59.744999999999997,N,-143.58516666666668,W,59.765000000000001,N,-143.71133333333333,W,310,"Spiny dogfish",1,61,2,04-SEP-20
2011,United States,81,137,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,29-JUL-11,59.744999999999997,N,-143.58516666666668,W,59.765000000000001,N,-143.71133333333333,W,310,"Spiny dogfish",2,61,3,04-SEP-20
2011,United States,81,137,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,29-JUL-11,59.744999999999997,N,-143.58516666666668,W,59.765000000000001,N,-143.71133333333333,W,310,"Spiny dogfish",2,67,2,04-SEP-20
2011,United States,81,137,W-Grounds,41,West Yakutat,0,Standard,1,640,2,101-200m,29-JUL-11,59.744999999999997,N,-143.58516666666668,W,59.765000000000001,N,-143.71133333333333,W,310,"Spiny dogfish",1,64,2,04-SEP-20
2011,United States,81,91,W Yakutat slope,38,West Yakutat,1,Standard,1,640,3,201-300m,31-JUL-11,59.520000000000003,N,-144.71833333333333,W,59.445,N,-144.97783333333334,W,310,"Spiny dogfish",2,56,1,04-SEP-20
2011,United States,81,91,W Yakutat slope,38,West Yakutat,1,Standard,1,640,3,201-300m,31-JUL-11,59.520000000000003,N,-144.71833333333333,W,59.445,N,-144.97783333333334,W,310,"Spiny dogfish",1,64,3,04-SEP-20
2011,United States,81,68,Shumagin Slope,25,Western Gulf of Alaska,1,Standard,1,610,2,101-200m,22-JUN-11,54.133333333333333,N,-161.63233333333332,W,54.06666666666667,N,-161.81766666666667,W,310,"Spiny dogfish",2,61,1,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",2,78,2,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",2,69,2,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",1,71,1,04-SEP-20
2012,United States,96,145,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,10-JUL-12,56.034999999999997,N,-134.935,W,56.086666666666666,N,-135.01650000000001,W,310,"Spiny dogfish",1,52,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",1,66,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,75,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,82,1,04-SEP-20
2012,United States,96,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,07-JUL-12,54.901666666666664,N,-134.29016666666666,W,55.006666666666668,N,-134.42383333333333,W,310,"Spiny dogfish",1,48,1,04-SEP-20
2012,United States,96,107,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,07-JUL-12,54.901666666666664,N,-134.29016666666666,W,55.006666666666668,N,-134.42383333333333,W,310,"Spiny dogfish",1,69,1,04-SEP-20
2012,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,05-JUL-12,54.648333333333333,N,-132.83750000000001,W,54.600000000000001,N,-132.93283333333332,W,310,"Spiny dogfish",1,63,2,04-SEP-20
2012,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,05-JUL-12,54.648333333333333,N,-132.83750000000001,W,54.600000000000001,N,-132.93283333333332,W,310,"Spiny dogfish",2,77,1,04-SEP-20
2012,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,05-JUL-12,54.648333333333333,N,-132.83750000000001,W,54.600000000000001,N,-132.93283333333332,W,310,"Spiny dogfish",1,53,1,04-SEP-20
2012,United States,96,108,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,06-JUL-12,54.468333333333334,N,-133.9255,W,54.556666666666665,N,-134.06666666666666,W,310,"Spiny dogfish",2,54,1,04-SEP-20
2012,United States,96,108,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,06-JUL-12,54.468333333333334,N,-133.9255,W,54.556666666666665,N,-134.06666666666666,W,310,"Spiny dogfish",1,71,1,04-SEP-20
2012,United States,96,108,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,06-JUL-12,54.468333333333334,N,-133.9255,W,54.556666666666665,N,-134.06666666666666,W,310,"Spiny dogfish",2,79,1,04-SEP-20
2012,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,59.076666666666668,N,-149.41233333333332,W,59.033333333333331,N,-149.53166666666667,W,310,"Spiny dogfish",2,61,1,04-SEP-20
2012,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,59.076666666666668,N,-149.41233333333332,W,59.033333333333331,N,-149.53166666666667,W,310,"Spiny dogfish",1,65,1,04-SEP-20
2012,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,59.076666666666668,N,-149.41233333333332,W,59.033333333333331,N,-149.53166666666667,W,310,"Spiny dogfish",2,67,1,04-SEP-20
2012,United States,96,132,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,59.076666666666668,N,-149.41233333333332,W,59.033333333333331,N,-149.53166666666667,W,310,"Spiny dogfish",2,73,1,04-SEP-20
2012,United States,96,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.62833333333333,N,-146.9855,W,59.546666666666667,N,-147.06083333333333,W,310,"Spiny dogfish",2,54,1,04-SEP-20
2012,United States,96,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.62833333333333,N,-146.9855,W,59.546666666666667,N,-147.06083333333333,W,310,"Spiny dogfish",1,59,1,04-SEP-20
2012,United States,96,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.62833333333333,N,-146.9855,W,59.546666666666667,N,-147.06083333333333,W,310,"Spiny dogfish",2,60,2,04-SEP-20
2012,United States,96,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.62833333333333,N,-146.9855,W,59.546666666666667,N,-147.06083333333333,W,310,"Spiny dogfish",2,66,1,04-SEP-20
2012,United States,96,134,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.62833333333333,N,-146.9855,W,59.546666666666667,N,-147.06083333333333,W,310,"Spiny dogfish",2,76,1,04-SEP-20
2012,United States,96,139,Yakutat Valley,42,West Yakutat,0,Standard,1,640,4,301-400m,24-JUL-12,59.411666666666669,N,-141.17166666666665,W,59.356666666666669,N,-141.26083333333332,W,310,"Spiny dogfish",2,58,1,04-SEP-20
2012,United States,96,139,Yakutat Valley,42,West Yakutat,0,Standard,1,640,4,301-400m,24-JUL-12,59.411666666666669,N,-141.17166666666665,W,59.356666666666669,N,-141.26083333333332,W,310,"Spiny dogfish",2,59,3,04-SEP-20
2012,United States,96,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,16-JUL-12,57.914999999999999,N,-137.01466666666667,W,57.920000000000002,N,-137.15350000000001,W,310,"Spiny dogfish",1,66,1,04-SEP-20
2012,United States,96,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,16-JUL-12,57.914999999999999,N,-137.01466666666667,W,57.920000000000002,N,-137.15350000000001,W,310,"Spiny dogfish",2,70,2,04-SEP-20
2012,United States,96,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,16-JUL-12,57.914999999999999,N,-137.01466666666667,W,57.920000000000002,N,-137.15350000000001,W,310,"Spiny dogfish",2,79,1,04-SEP-20
2012,United States,96,142,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,5,401-600m,16-JUL-12,57.914999999999999,N,-137.01466666666667,W,57.920000000000002,N,-137.15350000000001,W,310,"Spiny dogfish",2,85,1,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",2,69,1,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",2,70,1,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",1,58,1,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",2,63,1,04-SEP-20
2012,United States,96,143,Spencer Gully,46,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,16-JUL-12,57.968333333333334,N,-137.08000000000001,W,57.969999999999999,N,-137.21866666666668,W,310,"Spiny dogfish",1,66,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,3,201-300m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,86,1,04-SEP-20
2012,United States,96,102,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,3,201-300m,13-JUL-12,56.851666666666667,N,-135.99833333333333,W,56.978333333333332,N,-136.11116666666666,W,310,"Spiny dogfish",2,74,1,04-SEP-20
2012,United States,96,145,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,10-JUL-12,56.034999999999997,N,-134.935,W,56.086666666666666,N,-135.01650000000001,W,310,"Spiny dogfish",1,70,1,04-SEP-20
2012,United States,96,145,Ommaney Trench,47,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,10-JUL-12,56.034999999999997,N,-134.935,W,56.086666666666666,N,-135.01650000000001,W,310,"Spiny dogfish",1,77,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",1,69,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,74,2,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,80,3,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,87,4,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,91,2,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,92,1,04-SEP-20
2012,United States,96,103,Southeast Shelf,49,East Yakutat/Southeast,0,Standard,1,650,2,101-200m,12-JUL-12,56.383333333333333,N,-135.35116666666667,W,56.368333333333332,N,-135.61666666666667,W,310,"Spiny dogfish",2,94,2,04-SEP-20
2012,United States,96,102,Southeast slope,45,East Yakutat/Southeast,1,Standard,1,650,4,301-400m,13-JUL-12,56.851666666666667,N,-135.99833333333333,W,56.978333333333332,N,-136.11116666666666,W,310,"Spiny dogfish",1,56,1,04-SEP-20
2012,United States,96,148,Dixon Entrance,55,East Yakutat/Southeast,1,Standard,1,650,2,101-200m,05-JUL-12,54.648333333333333,N,-132.83750000000001,W,54.600000000000001,N,-132.93283333333332,W,310,"Spiny dogfish",1,67,2,04-SEP-20
2012,United States,96,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,58.948333333333331,N,-149.51383333333334,W,58.920000000000002,N,-149.63849999999999,W,310,"Spiny dogfish",2,60,1,04-SEP-20
2012,United States,96,131,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,09-AUG-12,58.803333333333335,N,-149.04466666666667,W,58.843333333333334,N,-148.92116666666666,W,310,"Spiny dogfish",1,55,1,04-SEP-20
2012,United States,96,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,58.948333333333331,N,-149.51383333333334,W,58.920000000000002,N,-149.63849999999999,W,310,"Spiny dogfish",2,77,1,04-SEP-20
2012,United States,96,133,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,08-AUG-12,58.948333333333331,N,-149.51383333333334,W,58.920000000000002,N,-149.63849999999999,W,310,"Spiny dogfish",2,86,1,04-SEP-20
2012,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.523333333333333,N,-147.15233333333333,W,59.446666666666665,N,-147.15116666666665,W,310,"Spiny dogfish",2,52,1,04-SEP-20
2012,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.523333333333333,N,-147.15233333333333,W,59.446666666666665,N,-147.15116666666665,W,310,"Spiny dogfish",2,56,2,04-SEP-20
2012,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.523333333333333,N,-147.15233333333333,W,59.446666666666665,N,-147.15116666666665,W,310,"Spiny dogfish",1,61,2,04-SEP-20
2012,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.523333333333333,N,-147.15233333333333,W,59.446666666666665,N,-147.15116666666665,W,310,"Spiny dogfish",2,61,4,04-SEP-20
2012,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.523333333333333,N,-147.15233333333333,W,59.446666666666665,N,-147.15116666666665,W,310,"Spiny dogfish",2,64,7,04-SEP-20
2012,United States,96,135,Amatuli Gully,36,Central Gulf of Alaska,0,Standard,1,630,3,201-300m,05-AUG-12,59.523333333333333,N,-147.15233333333333,W,59.446666666666665,N,-147.15116666666665,W,310,"Spiny dogfish",2,66,1,04-SEP-20
