Year,Project,Station_No,Trip_No,Set_No,Lat,Long,Avg_Depth_fms,hooks_tot,hooks_bait,hooks_bare,hooks_inval,sable_no,dogf_no,PSS_no
2011,Clarence Sablefish LL Survey,14,2,10,54.837833,-131.711167,228,1125,0,596,7,445,15,0
2011,Clarence Sablefish LL Survey,15,2,18,54.8495,-131.938667,237,1126,0,949,35,75,5,0
2011,Clarence Sablefish LL Survey,16,2,9,54.908333,-131.926667,231,1124,2,981,36,17,6,0
2011,Clarence Sablefish LL Survey,17,2,8,54.920833,-131.860833,227,1121,1,951,22,51,1,0
2011,Clarence Sablefish LL Survey,18,2,7,54.904833,-131.800667,226,1119,0,867,28,118,8,0
2011,Clarence Sablefish LL Survey,2,2,13,54.661,-131.905333,198,1125,77,435,47,407,55,0
2011,Clarence Sablefish LL Survey,20,1,19,55.013667,-131.722083,218,1117,1,821,12,217,4,0
2011,Clarence Sablefish LL Survey,21,1,18,55.067783,-131.823533,227,1128,0,916,39,144,2,0
2011,Clarence Sablefish LL Survey,26,1,17,55.18405,-131.900733,213,1121,274,608,5,137,8,0
2011,Clarence Sablefish LL Survey,27,1,16,55.25515,-131.929317,197,1126,4,640,19,394,28,0
2011,Clarence Sablefish LL Survey,3,2,15,54.729333,-131.731667,212,1119,0,807,31,215,7,0
2011,Clarence Sablefish LL Survey,30,1,15,55.293233,-131.934433,232,1120,0,952,23,120,4,0
2011,Clarence Sablefish LL Survey,31,1,14,55.307667,-131.977533,240,1123,0,999,12,89,1,0
2011,Clarence Sablefish LL Survey,33,1,13,55.3685,-131.982333,226,1124,0,1009,15,81,1,0
2011,Clarence Sablefish LL Survey,35,1,12,55.405667,-131.981833,249,1121,0,900,19,179,2,0
2011,Clarence Sablefish LL Survey,36,1,11,55.400833,-131.9339,257,1117,11,751,23,279,4,0
2011,Clarence Sablefish LL Survey,37,1,10,55.47,-131.975333,239,1116,46,830,24,144,4,0
2011,Clarence Sablefish LL Survey,39,1,9,55.50115,-132.134317,268,1113,3,837,25,173,18,0
2011,Clarence Sablefish LL Survey,4,2,14,54.6985,-131.735333,210,1120,1,835,18,201,4,0
2011,Clarence Sablefish LL Survey,41,1,8,55.530167,-132.119333,245,1099,21,822,5,181,23,0
2011,Clarence Sablefish LL Survey,43,1,7,55.517833,-132.160333,213,1115,169,563,15,181,43,0
2011,Clarence Sablefish LL Survey,44,1,5,55.59,-132.250333,283,1128,1,599,28,428,15,0
2011,Clarence Sablefish LL Survey,46,1,4,55.6059,-132.27425,320,1118,42,925,17,91,3,0
2011,Clarence Sablefish LL Survey,47,1,6,55.60285,-132.296683,257,1114,96,754,35,153,19,1
2011,Clarence Sablefish LL Survey,48,1,3,55.6011,-132.239833,337,1025,26,696,9,277,3,0
2011,Clarence Sablefish LL Survey,49,1,2,55.648483,-132.284067,350,1114,0,875,30,193,2,0
2011,Clarence Sablefish LL Survey,5,2,12,54.7965,-131.711667,226,1112,8,869,9,161,12,0
2011,Clarence Sablefish LL Survey,50,1,1,55.653533,-132.318783,344,1114,0,891,30,153,2,0
2011,Clarence Sablefish LL Survey,52,2,1,54.525,-132.6815,202,1092,39,382,26,425,8,0
2011,Clarence Sablefish LL Survey,53,2,2,54.466833,-132.543,205,1112,30,395,34,458,2,0
2011,Clarence Sablefish LL Survey,54,2,3,54.473333,-132.403,198,1129,11,353,27,606,4,0
2011,Clarence Sablefish LL Survey,55,2,5,54.509333,-131.816667,195,1125,10,697,28,255,29,0
2011,Clarence Sablefish LL Survey,56,2,4,54.534,-131.797833,190,1129,7,834,10,155,39,1
2011,Clarence Sablefish LL Survey,57,2,6,54.626667,-131.693667,228,1119,0,917,12,140,3,0
2011,Clarence Sablefish LL Survey,6,2,16,54.799833,-131.843833,216,1124,2,904,15,111,10,0
2012,Chatham Sablefish LL Survey,1,1,6,56.520833,-134.576333,287,1120,397,212,79,310,0,0
2012,Chatham Sablefish LL Survey,10,2,3,56.814,-134.53,376,1123,142,369,47,465,0,1
2012,Chatham Sablefish LL Survey,13,2,1,56.821167,-134.513167,213,1121,374,134,72,340,0,0
2012,Chatham Sablefish LL Survey,15,2,6,56.882267,-134.640567,361,1128,153,269,9,542,0,0
2012,Chatham Sablefish LL Survey,16,2,4,56.878483,-134.562217,360,1112,455,118,60,386,0,0
2012,Chatham Sablefish LL Survey,18,2,5,57.034667,-134.711667,345,1118,125,302,12,511,0,1
2012,Chatham Sablefish LL Survey,19,2,7,57.022833,-134.732167,346,1106,487,155,5,319,0,0
2012,Chatham Sablefish LL Survey,21,2,9,57.0995,-134.701,347,1106,274,178,88,498,0,0
2012,Chatham Sablefish LL Survey,22,2,8,57.190667,-134.8068,322,1155,421,161,48,403,0,0
2012,Chatham Sablefish LL Survey,23,2,11,57.187667,-134.6915,433,1111,553,173,74,229,0,2
2012,Chatham Sablefish LL Survey,24,2,12,57.233333,-134.679417,223,1123,374,146,9,311,0,0
2012,Chatham Sablefish LL Survey,25,2,10,57.299967,-134.665733,275,1122,417,181,28,395,0,0
2012,Chatham Sablefish LL Survey,27,2,14,57.3136,-134.746483,382,1124,337,206,14,457,0,0
2012,Chatham Sablefish LL Survey,28,2,15,57.301333,-134.711833,300,1112,558,200,14,198,0,1
2012,Chatham Sablefish LL Survey,29,2,13,57.3475,-134.616,291,1101,412,128,20,423,0,0
2012,Chatham Sablefish LL Survey,3,1,7,56.586167,-134.518483,359,1119,369,177,88,325,0,0
2012,Chatham Sablefish LL Survey,30,3,14,57.329383,-134.656167,296,1109,229,234,23,528,0,0
2012,Chatham Sablefish LL Survey,32,3,15,57.407683,-134.766633,357,1103,291,210,24,486,0,1
2012,Chatham Sablefish LL Survey,33,3,13,57.4472,-134.692333,297,1118,411,167,14,469,0,0
2012,Chatham Sablefish LL Survey,35,3,12,57.5443,-134.700983,315,1127,520,161,65,285,0,3
2012,Chatham Sablefish LL Survey,37,3,11,57.535767,-134.753733,335,1119,287,232,57,473,1,3
2012,Chatham Sablefish LL Survey,39,3,10,57.578533,-134.703683,229,1121,323,165,46,517,0,0
2012,Chatham Sablefish LL Survey,4,1,2,56.694233,-134.5798,371,1120,11,604,24,439,0,0
2012,Chatham Sablefish LL Survey,41,3,9,57.693683,-134.870233,281,1123,363,158,39,506,0,0
2012,Chatham Sablefish LL Survey,42,3,8,57.709833,-134.881883,300,1124,370,173,36,448,0,0
2012,Chatham Sablefish LL Survey,43,3,6,57.762267,-134.7662,289,1135,186,167,107,550,0,2
2012,Chatham Sablefish LL Survey,44,3,7,57.746183,-134.812383,279,1130,559,118,22,375,0,2
2012,Chatham Sablefish LL Survey,45,3,4,57.763717,-134.83605,291,1116,352,134,17,550,0,1
2012,Chatham Sablefish LL Survey,46,3,5,57.829583,-134.814533,261,1125,265,232,33,517,0,1
2012,Chatham Sablefish LL Survey,47,3,3,57.867833,-134.769767,259,1115,366,196,34,401,0,0
2012,Chatham Sablefish LL Survey,49,3,2,57.880767,-134.781533,276,1112,122,230,61,634,0,1
2012,Chatham Sablefish LL Survey,5,1,3,56.704333,-134.551667,375,1132,174,412,15,485,0,0
2012,Chatham Sablefish LL Survey,51,3,1,57.919067,-134.796833,285,1123,140,296,73,546,0,0
2012,Chatham Sablefish LL Survey,52,1,14,56.232833,-134.455,395,1124,314,216,29,445,0,0
2012,Chatham Sablefish LL Survey,53,1,8,56.447667,-134.498167,385,1117,133,362,12,526,0,0
2012,Chatham Sablefish LL Survey,54,1,10,56.307333,-134.5825,344,1122,151,300,54,376,0,0
2012,Chatham Sablefish LL Survey,55,1,12,56.112333,-134.5095,286,1118,148,299,29,551,0,0
2012,Chatham Sablefish LL Survey,56,1,9,56.408,-134.600167,303,1128,261,269,44,429,0,0
2012,Chatham Sablefish LL Survey,57,1,11,56.278333,-134.41185,379,1128,336,307,44,357,0,0
2012,Chatham Sablefish LL Survey,58,1,13,56.108167,-134.581667,291,1116,366,234,19,415,0,0
2012,Chatham Sablefish LL Survey,6,1,4,56.654667,-134.428,295,1124,333,215,36,332,1,0
2012,Chatham Sablefish LL Survey,7,1,5,56.7195,-134.441333,263,1127,365,235,12,395,0,0
2012,Chatham Sablefish LL Survey,8,1,1,56.750283,-134.553233,398,1121,223,303,13,519,0,0
2012,Chatham Sablefish LL Survey,9,2,2,56.7321,-134.4746,356,1108,75,343,42,515,0,0
2012,Clarence Sablefish LL Survey,11,2,10,54.809,-131.698333,260,1125,14,482,51,428,98,0
2012,Clarence Sablefish LL Survey,12,2,9,54.812333,-131.8835,219,1114,34,610,38,387,2,0
2012,Clarence Sablefish LL Survey,14,2,11,54.864,-131.71,228,1125,31,497,20,415,92,0
2012,Clarence Sablefish LL Survey,15,2,4,54.874833,-131.941833,235,1123,6,832,38,156,9,0
2012,Clarence Sablefish LL Survey,16,2,3,54.907167,-131.928333,231,1124,1,886,46,104,8,0
2012,Clarence Sablefish LL Survey,17,2,2,54.893167,-131.857333,227,1121,3,813,64,128,9,0
2012,Clarence Sablefish LL Survey,18,2,1,54.906,-131.803333,226,1109,13,703,36,220,4,0
2012,Clarence Sablefish LL Survey,2,2,15,54.687333,-131.901167,200,1125,106,401,30,443,16,0
2012,Clarence Sablefish LL Survey,20,1,19,55.013333,-131.721833,218,1124,2,777,47,244,9,0
2012,Clarence Sablefish LL Survey,21,1,18,55.067167,-131.822833,227,1138,1,901,20,166,1,0
2012,Clarence Sablefish LL Survey,26,1,16,55.184267,-131.901167,215,1124,140,526,15,215,21,0
2012,Clarence Sablefish LL Survey,27,1,17,55.255167,-131.929,197,1120,122,507,30,327,27,0
2012,Clarence Sablefish LL Survey,3,2,13,54.752,-131.7295,211,1116,0,682,68,269,29,0
2012,Clarence Sablefish LL Survey,30,1,15,55.316667,-131.9285,227,1124,9,856,14,177,6,0
2012,Clarence Sablefish LL Survey,31,1,13,55.330167,-132.0005,239,1127,1,948,26,123,1,0
2012,Clarence Sablefish LL Survey,33,1,14,55.368167,-131.983,221,1120,0,882,8,201,2,0
2012,Clarence Sablefish LL Survey,35,1,10,55.431717,-131.9874,249,1123,2,891,29,173,3,0
2012,Clarence Sablefish LL Survey,36,1,12,55.4215,-131.95245,257,1114,8,633,32,346,4,0
2012,Clarence Sablefish LL Survey,37,1,11,55.486333,-132.022167,241,1122,149,637,27,206,1,0
2012,Clarence Sablefish LL Survey,39,1,9,55.52465,-132.14285,272,1114,2,801,52,153,14,0
2012,Clarence Sablefish LL Survey,4,2,14,54.718,-131.733333,211,1133,4,776,23,230,23,0
2012,Clarence Sablefish LL Survey,41,1,7,55.535283,-132.1139,245,1124,50,509,12,295,43,0
2012,Clarence Sablefish LL Survey,43,1,8,55.544167,-132.175333,212,1114,131,486,14,256,31,0
2012,Clarence Sablefish LL Survey,44,1,6,55.590683,-132.25055,286,1106,12,612,24,369,11,0
2012,Clarence Sablefish LL Survey,46,1,2,55.584667,-132.2545,312,1125,2,862,19,141,2,0
2012,Clarence Sablefish LL Survey,47,1,5,55.578167,-132.276667,261,1123,36,735,46,213,6,0
2012,Clarence Sablefish LL Survey,48,1,3,55.601833,-132.237333,336,1119,32,524,58,433,8,4
2012,Clarence Sablefish LL Survey,49,1,4,55.6245,-132.273667,339,1137,0,911,18,128,7,0
2012,Clarence Sablefish LL Survey,5,2,12,54.7955,-131.712833,225,1121,4,672,41,290,60,0
2012,Clarence Sablefish LL Survey,50,1,1,55.632333,-132.312167,351,1129,1,936,11,143,0,0
2012,Clarence Sablefish LL Survey,52,2,5,54.5255,-132.676,201,1127,246,305,6,273,13,0
2012,Clarence Sablefish LL Survey,53,2,6,54.466167,-132.583833,206,1125,32,331,16,421,2,0
2012,Clarence Sablefish LL Survey,54,2,7,54.474167,-132.362,198,1126,93,360,24,450,6,0
2012,Clarence Sablefish LL Survey,55,2,18,54.508333,-131.815,194,1128,14,588,7,385,24,0
2012,Clarence Sablefish LL Survey,56,2,17,54.532833,-131.798,190,1114,57,696,7,198,34,0
2012,Clarence Sablefish LL Survey,57,2,16,54.628833,-131.693,229,1126,0,910,25,137,2,0
2012,Clarence Sablefish LL Survey,6,2,8,54.775667,-131.8455,216,1118,39,661,24,296,4,0
2013,Chatham Sablefish LL Survey,1,1,7,56.519667,-134.5745,289,1112,560,227,45,234,0,0
2013,Chatham Sablefish LL Survey,10,2,13,56.813033,-134.530033,379,1098,389,143,108,295,0,0
2013,Chatham Sablefish LL Survey,13,2,14,56.842233,-134.5125,215,1125,558,137,47,188,0,0
2013,Chatham Sablefish LL Survey,15,2,11,56.907617,-134.639417,362,1102,342,189,63,448,0,1
2013,Chatham Sablefish LL Survey,16,2,15,56.8782,-134.562267,358,1078,505,149,39,295,0,0
2013,Chatham Sablefish LL Survey,18,2,10,57.03315,-134.7112,340,1117,354,246,45,334,0,0
2013,Chatham Sablefish LL Survey,19,2,9,57.0472,-134.73195,343,1068,457,216,56,244,0,1
2013,Chatham Sablefish LL Survey,21,2,8,57.12515,-134.701183,345,1015,346,216,46,345,0,0
2013,Chatham Sablefish LL Survey,22,2,6,57.190083,-134.806467,320,1103,559,99,50,293,0,1
2013,Chatham Sablefish LL Survey,23,2,7,57.214283,-134.681383,402,1092,576,193,50,219,0,0
2013,Chatham Sablefish LL Survey,24,2,5,57.256,-134.674933,233,1101,340,249,20,261,2,1
2013,Chatham Sablefish LL Survey,25,2,4,57.299133,-134.665683,274,1160,331,217,90,341,1,2
2013,Chatham Sablefish LL Survey,27,2,1,57.338583,-134.746217,381,1064,490,97,87,273,0,0
2013,Chatham Sablefish LL Survey,28,2,2,57.33415,-134.712133,281,1114,564,129,35,228,0,4
2013,Chatham Sablefish LL Survey,29,2,3,57.34735,-134.616017,292,1093,345,186,155,302,0,1
2013,Chatham Sablefish LL Survey,3,1,3,56.558833,-134.517833,359,1132,558,142,55,265,0,0
2013,Chatham Sablefish LL Survey,30,3,14,57.32755,-134.6564,301,1094,509,248,23,251,0,1
2013,Chatham Sablefish LL Survey,32,3,15,57.376167,-134.7665,354,1108,450,117,26,403,0,0
2013,Chatham Sablefish LL Survey,33,3,13,57.448767,-134.691933,299,1114,454,129,24,381,0,1
2013,Chatham Sablefish LL Survey,35,3,12,57.54585,-134.701317,312,1127,486,137,38,379,0,1
2013,Chatham Sablefish LL Survey,37,3,11,57.566833,-134.751917,326,1120,479,126,76,375,0,1
2013,Chatham Sablefish LL Survey,39,3,10,57.567533,-134.729083,231,1115,504,148,18,363,1,1
2013,Chatham Sablefish LL Survey,4,1,6,56.6925,-134.58,371,1112,255,295,177,310,0,1
2013,Chatham Sablefish LL Survey,41,3,9,57.69495,-134.879167,291,1121,463,186,22,401,0,0
2013,Chatham Sablefish LL Survey,42,3,8,57.7351,-134.883817,300,1130,420,168,51,447,0,3
2013,Chatham Sablefish LL Survey,43,3,6,57.76225,-134.766333,290,1127,376,205,14,435,0,0
2013,Chatham Sablefish LL Survey,44,3,7,57.774483,-134.811483,281,1127,359,150,47,494,0,1
2013,Chatham Sablefish LL Survey,45,3,4,57.7629,-134.836533,293,1116,435,111,33,472,0,1
2013,Chatham Sablefish LL Survey,46,3,5,57.829633,-134.814333,262,1107,435,147,29,445,0,1
2013,Chatham Sablefish LL Survey,47,3,3,57.871517,-134.769567,262,1059,564,106,15,317,0,0
2013,Chatham Sablefish LL Survey,49,3,2,57.884017,-134.780517,277,1123,198,165,11,634,1,0
2013,Chatham Sablefish LL Survey,5,1,5,56.705167,-134.55,380,1119,664,124,62,192,0,0
2013,Chatham Sablefish LL Survey,51,3,1,57.916167,-134.796,292,1104,272,236,29,498,0,2
2013,Chatham Sablefish LL Survey,52,1,12,56.25925,-134.456383,390,1101,524,151,99,231,0,0
2013,Chatham Sablefish LL Survey,53,1,8,56.4165,-134.494333,388,1146,226,322,20,343,0,0
2013,Chatham Sablefish LL Survey,54,1,10,56.338167,-134.565,303,1124,548,202,58,181,0,2
2013,Chatham Sablefish LL Survey,55,1,14,56.1116,-134.507717,287,1096,190,405,123,329,0,0
2013,Chatham Sablefish LL Survey,56,1,9,56.436167,-134.605,306,1120,527,206,78,231,0,0
2013,Chatham Sablefish LL Survey,57,1,11,56.2505,-134.413667,379,1125,367,289,72,344,0,0
2013,Chatham Sablefish LL Survey,58,1,13,56.106833,-134.579167,290,1022,339,218,62,298,0,0
2013,Chatham Sablefish LL Survey,6,1,2,56.676333,-134.425333,290,1204,282,315,51,462,0,0
2013,Chatham Sablefish LL Survey,7,1,1,56.72,-134.444333,262,1111,583,110,63,202,1,0
2013,Chatham Sablefish LL Survey,8,1,4,56.751,-134.5515,398,1117,737,111,66,143,0,0
2013,Chatham Sablefish LL Survey,9,2,12,56.759117,-134.4869,356,1129,398,180,147,332,0,0
2013,Clarence Sablefish LL Survey,101,1,1,55.811833,-132.479333,287,1113,2,813,47,159,0,0
2013,Clarence Sablefish LL Survey,102,1,3,55.801,-132.4155,331,1118,1,839,104,121,0,0
2013,Clarence Sablefish LL Survey,103,1,2,55.681167,-132.308,316,1088,3,827,56,156,0,0
2013,Clarence Sablefish LL Survey,104,1,11,55.544833,-132.205333,252,1101,8,894,16,111,0,0
2013,Clarence Sablefish LL Survey,105,1,10,55.445,-132.088167,243,1102,0,978,53,36,1,0
2013,Clarence Sablefish LL Survey,106,1,12,55.330833,-131.970667,229,1116,1,982,15,31,2,0
2013,Clarence Sablefish LL Survey,107,1,13,55.1755,-131.904333,232,1129,2,919,8,118,2,0
2013,Clarence Sablefish LL Survey,108,1,14,55.025183,-131.825117,224,1117,2,964,38,49,2,0
2013,Clarence Sablefish LL Survey,109,1,15,55.087,-131.765167,278,1124,11,506,16,489,0,0
2013,Clarence Sablefish LL Survey,110,2,10,54.9955,-131.8385,229,1128,42,927,48,45,0,0
2013,Clarence Sablefish LL Survey,111,2,9,54.9525,-131.918167,242,1123,0,1016,42,28,0,0
2013,Clarence Sablefish LL Survey,112,2,8,54.889667,-131.834,224,1116,0,996,44,13,0,0
2013,Clarence Sablefish LL Survey,113,2,1,54.843667,-131.667667,225,1129,174,446,52,314,0,0
2013,Clarence Sablefish LL Survey,114,2,7,54.84,-131.846833,222,1116,2,990,34,44,1,0
2013,Clarence Sablefish LL Survey,115,2,6,54.808667,-131.929333,242,1118,1,1008,42,19,0,0
2013,Clarence Sablefish LL Survey,116,2,3,54.713833,-131.841,205,1120,1,894,57,124,0,0
2013,Clarence Sablefish LL Survey,117,2,2,54.684,-131.6955,233,1125,2,716,91,287,2,0
2013,Clarence Sablefish LL Survey,118,1,4,54.662717,-131.795367,192,1120,5,384,32,648,2,0
2013,Clarence Sablefish LL Survey,119,1,7,54.613667,-131.950167,195,1127,20,632,54,198,10,0
2013,Clarence Sablefish LL Survey,120,1,9,54.5455,-131.853167,184,1127,7,765,17,169,8,0
2013,Clarence Sablefish LL Survey,121,1,5,54.5475,-131.734333,191,1131,1,833,57,192,5,0
2013,Clarence Sablefish LL Survey,122,1,6,54.562983,-131.668583,189,1109,20,538,20,417,4,0
2013,Clarence Sablefish LL Survey,123,1,8,54.446833,-132.014333,174,1122,106,445,32,343,20,0
2013,Clarence Sablefish LL Survey,124,2,13,54.500167,-132.208833,192,1103,280,314,19,283,31,0
2013,Clarence Sablefish LL Survey,125,2,14,54.5355,-132.353333,191,1112,425,273,24,201,54,0
2013,Clarence Sablefish LL Survey,126,2,12,54.455333,-132.316167,196,1120,90,415,45,415,11,0
2013,Clarence Sablefish LL Survey,127,2,11,54.457,-132.440833,196,1127,159,388,39,342,5,0
2013,Clarence Sablefish LL Survey,128,2,5,54.511,-132.59,205,1122,94,741,43,91,14,0
2013,Clarence Sablefish LL Survey,129,2,4,54.438,-132.610833,191,1081,307,404,60,132,3,0
2014,Chatham Sablefish LL Survey,1,1,7,56.548317,-134.576717,288,1124,337,265,16,358,0,1
2014,Chatham Sablefish LL Survey,10,2,2,56.783333,-134.530167,385,1083,62,479,122,369,0,2
2014,Chatham Sablefish LL Survey,13,2,3,56.819833,-134.513,212,1102,344,231,50,216,4,1
2014,Chatham Sablefish LL Survey,15,2,5,56.909,-134.636333,362,1132,176,263,36,549,1,0
2014,Chatham Sablefish LL Survey,16,2,4,56.905,-134.555833,356,1120,407,195,40,385,0,0
2014,Chatham Sablefish LL Survey,18,2,6,57.010833,-134.710833,344,1124,289,412,33,301,0,0
2014,Chatham Sablefish LL Survey,19,2,7,57.021167,-134.7325,346,1121,331,253,85,256,0,4
2014,Chatham Sablefish LL Survey,21,2,8,57.124,-134.701333,346,1116,347,254,72,365,0,0
2014,Chatham Sablefish LL Survey,22,2,9,57.166833,-134.789833,321,990,423,104,55,256,0,0
2014,Chatham Sablefish LL Survey,23,2,10,57.188167,-134.6915,411,1124,633,143,68,231,0,1
2014,Chatham Sablefish LL Survey,24,2,11,57.257333,-134.674167,223,1117,408,221,68,222,0,0
2014,Chatham Sablefish LL Survey,25,2,12,57.276833,-134.665833,276,1123,373,232,45,388,0,0
2014,Chatham Sablefish LL Survey,27,2,15,57.339,-134.746,380,1126,453,152,83,336,1,2
2014,Chatham Sablefish LL Survey,28,2,14,57.334333,-134.711167,289,1125,599,191,44,134,0,1
2014,Chatham Sablefish LL Survey,29,2,13,57.325833,-134.6165,289,1128,260,281,44,377,0,1
2014,Chatham Sablefish LL Survey,3,1,6,56.595,-134.520667,357,1117,621,86,12,329,0,0
2014,Chatham Sablefish LL Survey,30,3,14,57.33,-134.656367,301,1183,464,272,35,305,0,3
2014,Chatham Sablefish LL Survey,32,3,15,57.3997,-134.766233,358,1204,591,154,34,322,0,0
2014,Chatham Sablefish LL Survey,33,3,13,57.424317,-134.6936,300,1155,535,151,28,361,0,1
2014,Chatham Sablefish LL Survey,35,3,12,57.547117,-134.701,307,1196,536,202,84,263,0,0
2014,Chatham Sablefish LL Survey,37,3,11,57.538883,-134.75445,334,1199,582,232,68,244,0,0
2014,Chatham Sablefish LL Survey,39,3,10,57.576283,-134.702717,228,1189,547,204,42,297,1,1
2014,Chatham Sablefish LL Survey,4,1,3,56.6939,-134.580067,369,1126,328,372,12,358,0,0
2014,Chatham Sablefish LL Survey,41,3,9,57.695033,-134.878583,289,1198,422,275,54,353,0,5
2014,Chatham Sablefish LL Survey,42,3,7,57.731733,-134.885017,303,1212,638,159,49,277,0,1
2014,Chatham Sablefish LL Survey,43,3,8,57.761383,-134.765983,290,1163,447,280,48,301,0,0
2014,Chatham Sablefish LL Survey,44,3,6,57.773367,-134.812717,278,1172,397,229,32,388,0,1
2014,Chatham Sablefish LL Survey,45,3,4,57.789183,-134.835367,293,1132,451,182,52,343,0,0
2014,Chatham Sablefish LL Survey,46,3,5,57.829583,-134.8145,262,1078,211,235,70,465,0,7
2014,Chatham Sablefish LL Survey,47,3,2,57.867867,-134.770183,261,1074,352,211,57,278,0,3
2014,Chatham Sablefish LL Survey,49,3,3,57.879817,-134.781067,274,1102,435,210,45,283,0,1
2014,Chatham Sablefish LL Survey,5,1,2,56.7054,-134.55195,376,1096,115,440,7,468,0,1
2014,Chatham Sablefish LL Survey,51,3,1,57.941,-134.802033,289,1086,419,239,28,315,2,1
2014,Chatham Sablefish LL Survey,52,1,12,56.232933,-134.4552,394,1114,536,180,38,250,0,0
2014,Chatham Sablefish LL Survey,53,1,8,56.448667,-134.498333,384,1113,283,348,40,411,0,0
2014,Chatham Sablefish LL Survey,54,1,10,56.307,-134.582833,342,1114,415,187,48,304,0,0
2014,Chatham Sablefish LL Survey,55,1,13,56.087783,-134.508417,287,1112,283,328,42,347,0,0
2014,Chatham Sablefish LL Survey,56,1,9,56.4064,-134.6,304,1119,457,171,51,347,0,0
2014,Chatham Sablefish LL Survey,57,1,11,56.27725,-134.41245,376,1127,444,255,38,309,0,1
2014,Chatham Sablefish LL Survey,58,1,14,56.1351,-134.580033,293,1106,491,181,41,299,0,0
2014,Chatham Sablefish LL Survey,6,1,4,56.675767,-134.426467,292,1120,291,238,35,464,1,0
2014,Chatham Sablefish LL Survey,7,1,5,56.720267,-134.441817,262,1118,208,385,22,375,0,0
2014,Chatham Sablefish LL Survey,8,1,1,56.750933,-134.553367,398,1116,207,423,21,415,0,0
2014,Chatham Sablefish LL Survey,9,2,1,56.733833,-134.474333,357,1134,282,209,124,454,0,0
2014,Clarence Sablefish LL Survey,101,1,11,55.812833,-132.4795,285,1082,1,821,29,164,0,0
2014,Clarence Sablefish LL Survey,102,1,12,55.782667,-132.400167,329,1120,4,805,54,159,0,0
2014,Clarence Sablefish LL Survey,103,1,13,55.7055,-132.327333,316,1136,1,936,59,100,1,0
2014,Clarence Sablefish LL Survey,107,1,7,55.200833,-131.907667,233,1084,212,424,70,209,41,0
2014,Clarence Sablefish LL Survey,108,1,8,55.051,-131.827333,224,1120,2,939,18,88,12,0
2014,Clarence Sablefish LL Survey,109,1,9,55.107167,-131.794333,278,1120,101,546,63,257,32,0
2014,Clarence Sablefish LL Survey,110,2,14,54.970667,-131.839333,230,1106,39,823,21,162,11,0
2014,Clarence Sablefish LL Survey,111,2,13,54.977,-131.916467,241,1111,0,996,7,51,2,0
2014,Clarence Sablefish LL Survey,113,2,10,54.846,-131.6665,200,1008,227,319,38,198,37,0
2014,Clarence Sablefish LL Survey,115,2,7,54.7485,-131.910367,228,1118,0,985,20,91,0,0
2014,Clarence Sablefish LL Survey,116,2,9,54.738,-131.841,207,1111,3,914,3,128,6,0
2014,Clarence Sablefish LL Survey,117,2,8,54.683833,-131.695533,233,1119,0,936,37,124,2,0
2014,Clarence Sablefish LL Survey,118,1,4,54.662667,-131.7975,192,1113,197,337,35,447,9,0
2014,Clarence Sablefish LL Survey,119,1,2,54.605,-131.93,194,1094,168,558,55,146,13,0
2014,Clarence Sablefish LL Survey,12,2,12,54.812833,-131.883333,220,1111,3,827,49,183,1,0
2014,Clarence Sablefish LL Survey,120,1,3,54.548333,-131.854333,185,1120,162,465,24,326,14,0
2014,Clarence Sablefish LL Survey,121,1,5,54.549167,-131.733667,193,1090,8,930,25,92,6,0
2014,Clarence Sablefish LL Survey,122,1,6,54.590667,-131.667833,190,1104,38,447,57,421,10,0
2014,Clarence Sablefish LL Survey,123,1,1,54.446833,-132.017,176,1115,348,241,42,256,19,0
2014,Clarence Sablefish LL Survey,124,2,6,54.508833,-132.211667,190,1111,334,234,22,286,8,0
2014,Clarence Sablefish LL Survey,125,2,4,54.536,-132.3155,192,1112,394,233,84,180,13,0
2014,Clarence Sablefish LL Survey,126,2,5,54.454783,-132.271667,197,1108,185,297,24,404,3,0
2014,Clarence Sablefish LL Survey,127,2,1,54.456617,-132.388233,197,1112,182,223,68,378,0,0
2014,Clarence Sablefish LL Survey,128,2,3,54.511,-132.5915,205,1016,136,441,41,191,0,0
2014,Clarence Sablefish LL Survey,129,2,2,54.438083,-132.6114,191,1112,38,204,41,159,1,0
2014,Clarence Sablefish LL Survey,18,2,11,54.907167,-131.80335,224,1024,1,818,34,106,2,0
2014,Clarence Sablefish LL Survey,31,1,10,55.307333,-131.994333,241,1101,3,901,20,106,15,0
2014,Clarence Sablefish LL Survey,37,1,15,55.473833,-131.983667,239,1119,47,803,50,125,28,0
2014,Clarence Sablefish LL Survey,44,1,14,55.589,-132.249333,283,1110,43,675,72,243,11,0
2015,Chatham Sablefish LL Survey,1,1,7,56.555817,-134.57675,289,1116,509,212,46,216,0,0
2015,Chatham Sablefish LL Survey,10,2,1,56.782,-134.530667,385,1091,276,218,56,469,0,0
2015,Chatham Sablefish LL Survey,13,2,3,56.843167,-134.509667,209,1119,414,130,36,211,2,0
2015,Chatham Sablefish LL Survey,15,2,6,56.912,-134.636667,361,1126,275,278,27,360,0,0
2015,Chatham Sablefish LL Survey,16,2,4,56.877667,-134.563,360,1117,312,277,28,431,0,0
2015,Chatham Sablefish LL Survey,18,2,5,57.009667,-134.710667,344,1086,282,295,41,352,0,0
