Year,FMP,Length,Sex,Source
2013,GOA,74,F,IPHCLL
2013,GOA,74,M,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,M,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,M,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,M,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,M,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,M,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,GOA,74,F,IPHCLL
2013,BSAI,74,F,IPHCLL
2013,BSAI,74,F,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,M,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,M,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,M,IPHCLL
2014,WC,74,F,IPHCLL
2014,WC,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,M,IPHCLL
2014,CAN,74,M,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,F,IPHCLL
2014,CAN,74,M,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,M,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,F,IPHCLL
2014,GOA,74,M,IPHCLL
2014,BSAI,74,M,IPHCLL
2014,BSAI,74,F,IPHCLL
2014,BSAI,74,F,IPHCLL
2015,WC,74,F,IPHCLL
2015,WC,74,F,IPHCLL
2015,WC,74,F,IPHCLL
2015,WC,74,F,IPHCLL
2015,WC,74,F,IPHCLL
2015,WC,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,M,IPHCLL
2015,CAN,74,M,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,M,IPHCLL
2015,CAN,74,M,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,M,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,CAN,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,F,IPHCLL
2015,GOA,74,M,IPHCLL
2016,WC,74,F,IPHCLL
2016,WC,74,F,IPHCLL
2016,WC,74,M,IPHCLL
2016,WC,74,M,IPHCLL
2016,WC,74,M,IPHCLL
2016,WC,74,M,IPHCLL
2016,CAN,74,F,IPHCLL
2016,CAN,74,F,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,F,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,F,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,M,IPHCLL
2016,CAN,74,F,IPHCLL
2016,CAN,74,M,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,F,IPHCLL
2016,GOA,74,M,IPHCLL
2016,GOA,74,F,IPHCLL
2017,WC,74,M,IPHCLL
2017,WC,74,F,IPHCLL
2017,WC,74,F,IPHCLL
2017,WC,74,F,IPHCLL
2017,WC,74,F,IPHCLL
2017,WC,74,F,IPHCLL
2017,WC,74,F,IPHCLL
2017,WC,74,M,IPHCLL
2017,WC,74,M,IPHCLL
2017,CAN,74,F,IPHCLL
2017,CAN,74,F,IPHCLL
2017,CAN,74,M,IPHCLL
2017,CAN,74,F,IPHCLL
2017,CAN,74,F,IPHCLL
2017,CAN,74,F,IPHCLL
2017,CAN,74,M,IPHCLL
2017,CAN,74,M,IPHCLL
2017,CAN,74,M,IPHCLL
2017,CAN,74,M,IPHCLL
2017,CAN,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,F,IPHCLL
2017,GOA,74,M,IPHCLL
2017,GOA,74,F,IPHCLL
2017,BSAI,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,M,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,M,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,F,IPHCLL
2018,WC,74,M,IPHCLL
2018,WC,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,M,IPHCLL
2018,CAN,74,F,IPHCLL
2018,CAN,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,M,IPHCLL
2018,GOA,74,F,IPHCLL
2018,GOA,74,F,IPHCLL
2018,BSAI,74,F,IPHCLL
2019,WC,74,F,IPHCLL
2019,WC,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,M,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,M,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,M,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,CAN,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,M,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2019,GOA,74,F,IPHCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2016,GOA,74,M,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2011,GOA,74,F,AFSCLL
2011,GOA,74,F,AFSCLL
2011,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2013,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2015,GOA,74,F,AFSCLL
2015,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,F,AFSCLL
2019,GOA,74,M,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2018,GOA,74,M,AFSCLL
2020,GOA,74,M,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2015,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2017,GOA,74,M,AFSCLL
2016,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,M,AFSCLL
2010,GOA,74,M,AFSCLL
2011,GOA,74,M,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2015,GOA,74,M,AFSCLL
2017,GOA,74,F,AFSCLL
2016,GOA,74,M,AFSCLL
2019,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2010,GOA,74,M,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,M,AFSCLL
2012,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,M,AFSCLL
2019,GOA,74,F,AFSCLL
2019,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2018,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2012,GOA,74,M,AFSCLL
2012,GOA,74,F,AFSCLL
2012,GOA,74,F,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,M,AFSCLL
2014,GOA,74,F,AFSCLL
2014,GOA,74,F,AFSCLL
2013,GOA,74,F,AFSCLL
2013,GOA,74,F,AFSCLL
2015,GOA,74,F,AFSCLL
2017,GOA,74,M,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,F,AFSCLL
2020,GOA,74,M,AFSCLL
2020,GOA,74,M,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
2010,GOA,74,F,AFSCLL
