Year,Survey Country,Geographic Area Name,Geographic Area Code,NPFMC Sablefish Mgmt Area,Species Code,Common Name,Depth Stratum,Stratum Description,Geographic Area Size (km) ,Exploitable,Count Stations,Count Index Stations ,Mean Length (cm),Mean Weight (kg),CPUE,RPN,RPW
1989,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",4,301-400m,1300,1,2,2,,,0,0,0
1989,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",4,301-400m,1570,1,3,3,,,0,0,0
1988,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,7,5,,,0.013650793650794,30.0590476190476,0
1988,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",4,301-400m,2096,1,9,8,,,0.003831417624521,8.03065134099617,0
1988,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,3,3,,,0,,
1988,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,6,6,,,0,,
1987,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2786,1,3,3,,,0,0,0
1987,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",6,601-800m,2640,1,2,2,,,0,0,0
1986,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1596,1,7,7,,,0,0,0
1986,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2210,1,1,1,,,0,0,0
1985,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",3,201-300m,2141,1,8,8,,,0,0,0
1985,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,8,8,,,0,0,0
1985,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0,,
1985,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",4,301-400m,1300,1,4,4,,,0,0,0
1985,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2210,1,3,3,,,0,0,0
1984,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1596,1,7,7,,,0,0,0
1984,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",3,201-300m,2141,1,8,7,,,0.004166666666667,8.92083333333333,0
1984,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1984,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,4,4,,,0,,
1982,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2b,151-200m,545,1,4,4,,,0,0,0
1982,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",4,301-400m,1300,1,4,4,,,0,0,0
1982,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1979,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,5,5,,,0,0,0
1979,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",2b,151-200m,545,1,1,1,,,0,0,0
1979,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",4,301-400m,1300,1,1,1,,,0,0,0
2014,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,75.3529411764706,3.5497098549597,0.853571428571429,308.992857142857,1186.20536063787
2014,United States,Ommaney Trench,47,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,122,1,2,2,66.5238573114569,2.40019933649277,0.209093104157289,25.5093587071893,62.7745034702806
2014,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2a,101-150m,,0,1,1,,,0,,
2014,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,67.5294117647059,2.51597381803041,2.77384724934939,,
2014,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,71.5762711864407,3.0204599471145,12.1983872830316,,
2013,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,0,0,1,1,,,0,0,0
2013,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2013,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
2013,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,9,71.7267656847036,3.04044618354983,0.030250828700441,75.233810977997,237.454565019523
2013,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,8,8,,,0,0,0
2013,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2013,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,8,62,1.92401346483161,0.065406976744186,64.8837209302326,124.837152718144
2013,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,8,,,0,0,0
2012,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,74.0929432013769,3.36664636743822,0.183396464646465,,
2012,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1533,1,7,5,69.5129059117402,2.75539392456451,0.012676974133834,19.4338013471677,42.2404912963447
2012,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
2012,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
2012,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
2012,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2012,1,2,2,,,0,0,0
2012,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1596,1,4,4,,,0,0,0
2012,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,4,4,,,0,0,0
2012,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",5,401-600m,3800,1,4,4,,,0,0,0
2012,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2786,1,1,1,,,0,0,0
2012,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,6,6,,,0,0,0
2012,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",3,201-300m,2530,1,6,6,,,0,0,0
2012,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,8,8,63.7609326064262,2.10087317872536,0.052210513565892,,
2012,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,6,6,,,0,0,0
2012,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,6,6,,,0,0,0
2012,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,6,6,,,0,0,0
2012,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,8,61.6587778787625,1.8909594988734,0.297838853187755,295.456142362253,569.009613305012
2011,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1462,1,4,2,58.4500845260904,1.59883465368148,0.12734145699262,186.17321012321,378.36201783448
2011,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,5,5,,,0,0,0
2011,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1480,1,8,8,,,0,0,0
2011,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,3,3,,,0,0,0
2010,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
2010,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
2010,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,5,5,,,0,0,0
2009,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1533,1,7,3,,,0.184587698309418,282.972941508337,0
2009,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,5,,,0.00609756097561,4.98170731707317,0
2008,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
2008,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0.008333333333333,,
2008,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,7,3,,,0.028097028284998,61.8696562835661,0
2007,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1462,1,5,1,,,0.24846057415267,363.249359411204,0
2007,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1533,1,7,3,,,0.093735790141075,143.696966286268,0
2007,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,13076,0,8,3,,,0.009996401577644,130.712947029272,0
2007,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,6,6,,,0.046387874484344,,
2006,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1596,1,6,6,,,0,0,0
2006,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",3,201-300m,2141,1,6,6,,,0,0,0
2006,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2786,1,1,1,,,0,0,0
2006,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2b,151-200m,2202,1,7,6,,,0.007142857142857,15.7285714285714,0
2006,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",3,201-300m,2530,1,7,6,,,0.003174603174603,8.03174603174603,0
2005,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
2005,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,4,4,,,0,0,0
2005,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2012,1,3,3,,,0,0,0
2005,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,7,2,,,0.134241554032495,333.858744878815,0
2004,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",3,201-300m,2530,1,8,7,,,0.002659574468085,6.72872340425532,0
2003,United States,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,1675,1,3,3,,,0,0,0
2003,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,362,1,1,1,,,4.24165771387164,1535.48009242153,0
2003,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2255,1,9,9,,,0,0,0
2003,United States,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,,0,1,1,,,2.5784565172682,,
2003,United States,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,6,1,,,0.552031463472227,491.860033953754,0
2002,United States,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,2,1,,,1,2581,0
2001,United States,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",3,201-300m,600,1,3,3,,,0,0,0
2001,United States,Spencer Gully,46,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,189,1,1,1,,,0.466666666666667,88.2,0
2001,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
2000,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,817,1,6,6,,,0,0,0
2000,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,2012,1,2,2,,,0,0,0
2000,United States,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",3,201-300m,2141,1,6,6,,,0,0,0
2000,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",5,401-600m,2396,1,8,8,,,0,0,0
2000,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,13076,0,8,8,,,0,0,0
2000,United States,W-Grounds,41,West Yakutat,310,"""Spiny dogfish""",3,201-300m,1008,0,2,2,,,0.240737203972498,242.663101604278,0
1999,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,2737,1,10,1,,,0.123915903013746,339.157826548624,0
1998,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",3,201-300m,2530,1,8,8,,,0,0,0
1998,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",4,301-400m,2096,1,8,8,,,0,0,0
1998,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",6,601-800m,1978,1,7,7,,,0,0,0
1997,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1997,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
1996,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1996,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0,,
1996,United States,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",3,201-300m,2530,1,8,7,,,0.001984126984127,5.01984126984127,0
1995,United States,Shumagin Gully,28,Western Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,665,0,2,2,,,0,0,0
1995,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,10,,,0,0,0
1994,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",3,201-300m,770,1,4,4,,,0,0,0
1994,Japan,Bering 1 slope,9,Bering Sea,310,"""Spiny dogfish""",4,301-400m,730,1,3,3,,,0,0,0
1994,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1955,1,6,6,,,0,0,0
1994,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,3,3,,,0,0,0
1994,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1480,1,4,4,,,0,0,0
1994,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,5,5,,,0,,
1993,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",2b,151-200m,1846,1,5,4,,,0.003333333333333,6.15333333333333,0
1993,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1462,1,4,3,,,0.032608695652174,47.6739130434783,0
1993,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",5,401-600m,3480,1,6,6,,,0,0,0
1993,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,891,1,6,4,,,0.061111111111111,54.45,0
1993,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,2,2,,,7.05286943353804,36449.2292325246,0
1993,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1992,Japan,Bering 2 slope,8,Bering Sea,310,"""Spiny dogfish""",4,301-400m,2090,1,7,7,,,0,0,0
1992,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",4,301-400m,1300,1,4,4,,,0,0,0
1992,Japan,NW Aleutians slope,16,Aleutians,310,"""Spiny dogfish""",6,601-800m,2640,1,2,2,,,0,0,0
1992,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1368,1,6,6,,,0,0,0
1992,United States,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,2,2,,,2.28227435604596,11794.7938720455,0
1992,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1462,1,4,3,,,0.00462962962963,6.76851851851852,0
1992,United States,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",3,201-300m,992,1,8,5,,,0.021460142679901,21.2884615384615,0
1991,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,3,3,,,0,0,0
1991,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0,,
1991,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",6,601-800m,1978,1,8,8,,,0,0,0
1991,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,6,6,,,0,,
1991,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",2a,101-150m,,1,1,1,,,0,,
1991,United States,Dixon Entrance,55,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,58,1,1,1,,,1.05807061448786,61.368095640296,0
1990,Japan,Amatuli Gully,36,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,5168,0,1,1,,,0.52,2687.36,0
1990,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
1990,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,3,,,0,0,0
1990,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,207,1,3,3,,,0,0,0
1990,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",2a,101-150m,,1,3,3,,,0,,
1990,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
1990,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,8,8,,,0,0,0
1990,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1923,1,9,8,,,0.003584229390681,6.89247311827957,0
1989,Japan,Bering 3 slope,7,Bering Sea,310,"""Spiny dogfish""",6,601-800m,1160,1,3,3,,,0,0,0
1989,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,502,1,3,3,,,0,0,0
1989,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",7,801-1000m,2786,1,1,1,,,0,0,0
1989,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,8,,,0,0,0
1989,United States,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
1989,United States,Shelikof Trough,31,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,4066,0,2,2,,,0,0,0
1989,United States,Shumagin Gully,28,Western Gulf of Alaska,310,"""Spiny dogfish""",7,801-1000m,0,0,1,1,,,0,0,0
1988,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,8,8,,,0,0,0
1988,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",1,0-100m,,1,1,1,,,0,,
1988,United States,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",3,201-300m,1626,1,8,8,,,0,0,0
1988,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",4,301-400m,1264,1,10,9,,,0.001,1.264,0
1988,United States,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,10,,,0,0,0
1987,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",2b,151-200m,2581,1,3,3,,,0,0,0
1987,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",2b,151-200m,1596,1,6,6,,,0,0,0
1987,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,1,1,,,0,,
1987,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",4,301-400m,891,1,8,7,,,0.025,22.275,0
1987,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,1006,1,8,8,,,0,0,0
1987,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,8,8,,,0,0,0
1987,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",5,401-600m,1271,1,8,8,,,0,0,0
1987,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",7,801-1000m,1282,1,7,7,,,0,0,0
1986,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",4,301-400m,1570,1,6,5,,,0.005555555555556,8.72222222222222,0
1985,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",6,601-800m,225,1,3,3,,,0,0,0
1985,Japan,Kodiak slope,35,Central Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,1658,1,5,4,,,0.029900332225914,49.5747508305648,0
1985,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2b,151-200m,2487,1,9,3,,,0.14857947845846,369.51716292619,0
1985,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,2269,1,10,9,,,0.002005347593583,4.55013368983957,0
1985,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",6,601-800m,1629,1,9,9,,,0,0,0
1985,Japan,Southeast Shelf,49,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,,0,1,1,,,1.37463619889624,,
1985,Japan,Southeast slope,45,East Yakutat/Southeast,310,"""Spiny dogfish""",7,801-1000m,1165,1,5,5,,,0,0,0
1985,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",4,301-400m,992,1,5,5,,,0,0,0
1983,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",2a,101-150m,,1,2,2,,,0,,
1983,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",5,401-600m,395,1,3,3,,,0,0,0
1983,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",4,301-400m,2085,1,6,6,,,0,0,0
1982,Japan,Bering 4 slope,6,Bering Sea,310,"""Spiny dogfish""",7,801-1000m,1050,1,4,4,,,0,0,0
1982,Japan,East Yakutat slope,39,East Yakutat/Southeast,310,"""Spiny dogfish""",3,201-300m,502,1,3,3,,,0,0,0
1982,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",4,301-400m,1570,1,6,6,,,0,0,0
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,8,8,,,0.032291666666667,,
1982,Japan,Shumagin Slope,25,Western Gulf of Alaska,310,"""Spiny dogfish""",8,1001-1200m,,1,3,3,,,0,,
1982,Japan,W Yakutat slope,38,West Yakutat,310,"""Spiny dogfish""",6,601-800m,1245,1,8,8,,,0,0,0
1981,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",5,401-600m,1766,1,6,6,,,0,0,0
1981,Japan,NE Aleutians slope,15,Aleutians,310,"""Spiny dogfish""",8,1001-1200m,,1,2,2,,,0,,
1981,Japan,SE Aleutians slope,18,Aleutians,310,"""Spiny dogfish""",5,401-600m,2396,1,9,9,,,0,0,0
1981,Japan,SW Aleutians slope,17,Aleutians,310,"""Spiny dogfish""",5,401-600m,3480,1,5,5,,,0,0,0
1980,Japan,Chirikof slope,30,Central Gulf of Alaska,310,"""Spiny dogfish""",2a,101-150m,,1,5,5,,,0.022857142857143,,
